LAT,LONG
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624970,75.803641
11.624488,75.80342
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.624970,75.803201
11.626125,75.803651
11.626125,75.803651
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
11.625795,75.803331
1.625795,75.803331
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625128,75.802781
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.799871
11.625538,75.7901
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
21.625517,75.79651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625517,75.798651
11.625712,75.797881
11.625712,75.797881
11.625712,75.797881
11.625712,75.797881
11.625712,75.797881
